t,i,q,dq,q_des,dq_des
13.147058,0,-0.068838,-0.846646,-0.134296,0.000000
13.149057,0,-0.070756,-0.907072,-0.135980,0.000000
13.151057,0,-0.072290,-0.899290,-0.137659,0.000000
13.153057,0,-0.074591,-0.896086,-0.139333,0.000000
13.155057,0,-0.076125,-0.831998,-0.141002,0.000000
13.157058,0,-0.077659,-0.890593,-0.142665,0.000000
13.159058,0,-0.079577,-0.926757,-0.144322,0.000000
13.161057,0,-0.081111,-0.838864,-0.145973,0.000000
13.163057,0,-0.083412,-0.891050,-0.147620,0.000000
13.165057,0,-0.085329,-0.982147,-0.149260,0.000000
13.167058,0,-0.086480,-0.884184,-0.150895,0.000000
13.169058,0,-0.088397,-0.873198,-0.152523,0.000000
13.171057,0,-0.089931,-0.886931,-0.154144,0.000000
13.173058,0,-0.092232,-0.900663,-0.155761,0.000000
13.175057,0,-0.093766,-0.886931,-0.157371,0.000000
13.177057,0,-0.095300,-0.897917,-0.158975,0.000000
13.179066,0,-0.097218,-0.870909,-0.160579,0.000000
13.181057,0,-0.098752,-0.827878,-0.162163,0.000000
13.183057,0,-0.100669,-0.850309,-0.163748,0.000000
13.185059,0,-0.102203,-0.833371,-0.165328,0.000000
13.187057,0,-0.104120,-0.943694,-0.166899,0.000000
13.189056,0,-0.105654,-0.868620,-0.168464,0.000000
13.191057,0,-0.107572,-0.870909,-0.170023,0.000000
13.193058,0,-0.109489,-0.927215,-0.171576,0.000000
13.195056,0,-0.111023,-0.894255,-0.173120,0.000000
13.197057,0,-0.112941,-0.874571,-0.174659,0.000000
13.199057,0,-0.114475,-0.943694,-0.176191,0.000000
13.201057,0,-0.116392,-0.924926,-0.177716,0.000000
13.203057,0,-0.118310,-0.899290,-0.179234,0.000000
13.205057,0,-0.119844,-0.838864,-0.180744,0.000000
13.207057,0,-0.121378,-0.844358,-0.182248,0.000000
13.209057,0,-0.123296,-0.892881,-0.183744,0.000000
13.211057,0,-0.124830,-0.824674,-0.185233,0.000000
13.213057,0,-0.126364,-0.813230,-0.186715,0.000000
13.215059,0,-0.128281,-0.800412,-0.188192,0.000000
13.217057,0,-0.129815,-0.832456,-0.189657,0.000000
13.219057,0,-0.131349,-0.824674,-0.191117,0.000000
13.221058,0,-0.133267,-0.796292,-0.192570,0.000000
13.223058,0,-0.134801,-0.875944,-0.194014,0.000000
13.225063,0,-0.136718,-0.821469,-0.195455,0.000000
13.227057,0,-0.138252,-0.841153,-0.196880,0.000000
13.229057,0,-0.140170,-0.850309,-0.198301,0.000000
13.231057,0,-0.141704,-0.809568,-0.199715,0.000000
13.233057,0,-0.143238,-0.852140,-0.201121,0.000000
13.235058,0,-0.145155,-0.855803,-0.202519,0.000000
13.237059,0,-0.146689,-0.811856,-0.203910,0.000000
13.239058,0,-0.148223,-0.850767,-0.205291,0.000000
13.241056,0,-0.150141,-0.846189,-0.206664,0.000000
13.243057,0,-0.151675,-0.786221,-0.208030,0.000000
13.245057,0,-0.153209,-0.778897,-0.209388,0.000000
13.247057,0,-0.154743,-0.729915,-0.210737,0.000000
13.249059,0,-0.156660,-0.779354,-0.212079,0.000000
13.251058,0,-0.157811,-0.786221,-0.213411,0.000000
13.253057,0,-0.159728,-0.799955,-0.214734,0.000000
13.255056,0,-0.161262,-0.809568,-0.216050,0.000000
13.257057,0,-0.162796,-0.799497,-0.217358,0.000000
13.259057,0,-0.164330,-0.762875,-0.218657,0.000000
13.261057,0,-0.165864,-0.827878,-0.219947,0.000000
13.263057,0,-0.167398,-0.785763,-0.221228,0.000000
13.265056,0,-0.168932,-0.771572,-0.222500,0.000000
13.267056,0,-0.170466,-0.747769,-0.223764,0.000000
13.269054,0,-0.172001,-0.789425,-0.225018,0.000000
13.271057,0,-0.173918,-0.801328,-0.226266,0.000000
13.273063,0,-0.175452,-0.799497,-0.227507,0.000000
13.275057,0,-0.176986,-0.780728,-0.228732,0.000000
13.277057,0,-0.178520,-0.788052,-0.229951,0.000000
13.279056,0,-0.179670,-0.734951,-0.231161,0.000000
13.281055,0,-0.181588,-0.825589,-0.232362,0.000000
13.283055,0,-0.183122,-0.770657,-0.233554,0.000000
13.285059,0,-0.184272,-0.703822,-0.234739,0.000000
13.287058,0,-0.185806,-0.701534,-0.235912,0.000000
13.289056,0,-0.187340,-0.760128,-0.237075,0.000000
13.291058,0,-0.188874,-0.759213,-0.238231,0.000000
13.293057,0,-0.190408,-0.711147,-0.239377,0.000000
13.295065,0,-0.191942,-0.716640,-0.240517,0.000000
13.297058,0,-0.193093,-0.710231,-0.241640,0.000000
13.299057,0,-0.194627,-0.723048,-0.242757,0.000000
13.301058,0,-0.196161,-0.689174,-0.243865,0.000000
13.303058,0,-0.197311,-0.654841,-0.244963,0.000000
13.305058,0,-0.198845,-0.702907,-0.246051,0.000000
13.307057,0,-0.200379,-0.751888,-0.247130,0.000000
13.309057,0,-0.201530,-0.711604,-0.248199,0.000000
13.311057,0,-0.203064,-0.680476,-0.249258,0.000000
13.313057,0,-0.204214,-0.674068,-0.250307,0.000000
13.315058,0,-0.205748,-0.777981,-0.251347,0.000000
13.317057,0,-0.207282,-0.655756,-0.252376,0.000000
13.319057,0,-0.208816,-0.692836,-0.253397,0.000000
13.321057,0,-0.209967,-0.663996,-0.254406,0.000000
13.323057,0,-0.211117,-0.648432,-0.255406,0.000000
13.325058,0,-0.212651,-0.726253,-0.256396,0.000000
13.327057,0,-0.214185,-0.679561,-0.257375,0.000000
13.329057,0,-0.215336,-0.612268,-0.258344,0.000000
13.331059,0,-0.216486,-0.680019,-0.259305,0.000000
13.333057,0,-0.218020,-0.641108,-0.260253,0.000000
13.335056,0,-0.219171,-0.593957,-0.261191,0.000000
13.337057,0,-0.220321,-0.645228,-0.262120,0.000000
13.339057,0,-0.221856,-0.723048,-0.263038,0.000000
13.341057,0,-0.223006,-0.616846,-0.263946,0.000000
13.343058,0,-0.224157,-0.574273,-0.264843,0.000000
13.345057,0,-0.225307,-0.610437,-0.265730,0.000000
13.347059,0,-0.226841,-0.626459,-0.266608,0.000000
13.349057,0,-0.227992,-0.592126,-0.267473,0.000000
13.351057,0,-0.229142,-0.606317,-0.268328,0.000000
13.353065,0,-0.230293,-0.556878,-0.269176,0.000000
13.355058,0,-0.231443,-0.582055,-0.270007,0.000000
13.357057,0,-0.232594,-0.556420,-0.270831,0.000000
13.359058,0,-0.233744,-0.559167,-0.271644,0.000000
13.361058,0,-0.234895,-0.635157,-0.272447,0.000000
13.363058,0,-0.236045,-0.589837,-0.273238,0.000000
13.365060,0,-0.237196,-0.577936,-0.274019,0.000000
13.367057,0,-0.238346,-0.527123,-0.274788,0.000000
13.369058,0,-0.239496,-0.538567,-0.275548,0.000000
13.371057,0,-0.240263,-0.548638,-0.276296,0.000000
13.373057,0,-0.241414,-0.559167,-0.277033,0.000000
13.375057,0,-0.242564,-0.546349,-0.277760,0.000000
13.377064,0,-0.243715,-0.529869,-0.278478,0.000000
13.379058,0,-0.244865,-0.582971,-0.279180,0.000000
13.381058,0,-0.246016,-0.553673,-0.279874,0.000000
13.383057,0,-0.246783,-0.562372,-0.280556,0.000000
13.385057,0,-0.247933,-0.469444,-0.281228,0.000000
13.387057,0,-0.249084,-0.527581,-0.281888,0.000000
13.389057,0,-0.249851,-0.463493,-0.282537,0.000000
13.391059,0,-0.251001,-0.414511,-0.283176,0.000000
13.393058,0,-0.251768,-0.428244,-0.283803,0.000000
13.395058,0,-0.252919,-0.456169,-0.284418,0.000000
13.397057,0,-0.253686,-0.435111,-0.285023,0.000000
13.399057,0,-0.254453,-0.431449,-0.285616,0.000000
13.401058,0,-0.255603,-0.421378,-0.286199,0.000000
13.403056,0,-0.256370,-0.405356,-0.286769,0.000000
13.405057,0,-0.257137,-0.403983,-0.287329,0.000000
13.407058,0,-0.257904,-0.318379,-0.287877,0.000000
13.409058,0,-0.258671,-0.391165,-0.288414,0.000000
13.411057,0,-0.259438,-0.416800,-0.288940,0.000000
13.413057,0,-0.260205,-0.405356,-0.289454,0.000000
13.415056,0,-0.260972,-0.387961,-0.289956,0.000000
13.417055,0,-0.261356,-0.377432,-0.290448,0.000000
13.419060,0,-0.262123,-0.341726,-0.290929,0.000000
13.421058,0,-0.262890,-0.350881,-0.291396,0.000000
13.423060,0,-0.263657,-0.349966,-0.291854,0.000000
13.425058,0,-0.264424,-0.367361,-0.292299,0.000000
13.427062,0,-0.265191,-0.375600,-0.292734,0.000000
13.429060,0,-0.265958,-0.327993,-0.293156,0.000000
13.431060,0,-0.266341,-0.370107,-0.293567,0.000000
13.433060,0,-0.267492,-0.432364,-0.293966,0.000000
13.435060,0,-0.267875,-0.367818,-0.294353,0.000000
13.437060,0,-0.268642,-0.295033,-0.294730,0.000000
13.439061,0,-0.269409,-0.375143,-0.295094,0.000000
13.441060,0,-0.270177,-0.360494,-0.295447,0.000000
13.443060,0,-0.270944,-0.384299,-0.295788,0.000000
13.445060,0,-0.271327,-0.363241,-0.296118,0.000000
13.447059,0,-0.272094,-0.325246,-0.296435,0.000000
13.449059,0,-0.272861,-0.401694,-0.296742,0.000000
13.451060,0,-0.273628,-0.391623,-0.297036,0.000000
13.453056,0,-0.274395,-0.332571,-0.297319,0.000000
13.455056,0,-0.275162,-0.328909,-0.297590,0.000000
13.457058,0,-0.275546,-0.310139,-0.297849,0.000000
13.459060,0,-0.276313,-0.360952,-0.298097,0.000000
13.461058,0,-0.277080,-0.295949,-0.298333,0.000000
13.463057,0,-0.277847,-0.353628,-0.298557,0.000000
13.465057,0,-0.278230,-0.355001,-0.298769,0.000000
13.467058,0,-0.278997,-0.309682,-0.298970,0.000000
13.469059,0,-0.279764,-0.327535,-0.299159,0.000000
13.471059,0,-0.280148,-0.268025,-0.299336,0.000000
13.473060,0,-0.280531,-0.288167,-0.299501,0.000000
13.475059,0,-0.281298,-0.230945,-0.299655,0.000000
13.477061,0,-0.281682,-0.281300,-0.299797,0.000000
13.479060,0,-0.282065,-0.226368,-0.299926,0.000000
13.481060,0,-0.282449,-0.240558,-0.300044,0.000000
13.483059,0,-0.282832,-0.183795,-0.300150,0.000000
13.485060,0,-0.283216,-0.141222,-0.300245,0.000000
13.487060,0,-0.283599,-0.190661,-0.300327,0.000000
13.489059,0,-0.283983,-0.123827,-0.300398,0.000000
13.491058,0,-0.284366,-0.192950,-0.300457,0.000000
13.493058,0,-0.284750,-0.150836,-0.300504,0.000000
13.495057,0,-0.285133,-0.176928,-0.300539,0.000000
13.497058,0,-0.285133,-0.111467,-0.300562,0.000000
13.499062,0,-0.285517,-0.132982,-0.300574,0.000000
13.501057,0,-0.285517,-0.104601,-0.300574,0.000000
13.503055,0,-0.285517,-0.080796,-0.300561,0.000000
13.505059,0,-0.285900,-0.089495,-0.300537,0.000000
13.507059,0,-0.285900,-0.074845,-0.300501,0.000000
13.509060,0,-0.285900,-0.030442,-0.300454,0.000000
13.511059,0,-0.285900,0.004807,-0.300394,0.000000
13.513058,0,-0.285900,-0.017166,-0.300323,0.000000
13.515058,0,-0.286284,-0.037766,-0.300240,0.000000
13.517057,0,-0.285900,0.106890,-0.300145,0.000000
13.519056,0,-0.285900,0.031357,-0.300038,0.000000
13.521056,0,-0.285900,0.041885,-0.299919,0.000000
13.523057,0,-0.285900,-0.018539,-0.299789,0.000000
13.525057,0,-0.285900,0.007095,-0.299646,0.000000
13.527057,0,-0.285517,0.040512,-0.299492,0.000000
13.529057,0,-0.285900,-0.006180,-0.299326,0.000000
13.531057,0,-0.285517,0.047836,-0.299148,0.000000
13.533058,0,-0.285517,0.061571,-0.298959,0.000000
13.535059,0,-0.285517,0.020370,-0.298757,0.000000
13.537059,0,-0.285517,0.010757,-0.298544,0.000000
13.539060,0,-0.285517,-0.002060,-0.298319,0.000000
13.541059,0,-0.285517,-0.038224,-0.298083,0.000000
13.543059,0,-0.285517,-0.025864,-0.297835,0.000000
13.545060,0,-0.285517,-0.086289,-0.297574,0.000000
13.547060,0,-0.285517,0.022659,-0.297303,0.000000
13.549062,0,-0.285517,0.012131,-0.297019,0.000000
13.551061,0,-0.285517,0.041428,-0.296724,0.000000
13.553060,0,-0.285517,0.008011,-0.296417,0.000000
13.555060,0,-0.285517,0.054245,-0.296098,0.000000
13.557060,0,-0.285517,0.006638,-0.295768,0.000000
13.559059,0,-0.285900,-0.035935,-0.295426,0.000000
13.561060,0,-0.285517,0.076219,-0.295073,0.000000
13.563060,0,-0.285517,0.060198,-0.294707,0.000000
13.565060,0,-0.285517,-0.046006,-0.294331,0.000000
13.567058,0,-0.285517,0.001144,-0.293943,0.000000
13.569057,0,-0.285517,0.008469,-0.293543,0.000000
13.571062,0,-0.285517,-0.041429,-0.293130,0.000000
13.573056,0,-0.285517,-0.011215,-0.292708,0.000000
13.575056,0,-0.285133,0.009384,-0.292274,0.000000
13.577057,0,-0.285133,0.054245,-0.291828,0.000000
13.579057,0,-0.285517,-0.013046,-0.291370,0.000000
13.581059,0,-0.285133,0.013962,-0.290900,0.000000
13.583058,0,-0.285133,-0.026321,-0.290420,0.000000
13.585058,0,-0.285133,0.061571,-0.289928,0.000000
13.587058,0,-0.285133,-0.013962,-0.289425,0.000000
13.589057,0,-0.285133,0.013504,-0.288910,0.000000
13.591057,0,-0.285133,0.048752,-0.288384,0.000000
13.593058,0,-0.285133,0.041885,-0.287846,0.000000
13.595057,0,-0.285133,-0.056992,-0.287297,0.000000
13.597057,0,-0.285133,-0.023575,-0.286737,0.000000
13.599058,0,-0.285133,0.018997,-0.286165,0.000000
13.601057,0,-0.285133,0.033188,-0.285583,0.000000
13.603058,0,-0.284750,0.083544,-0.284988,0.000000
13.605056,0,-0.284750,0.083086,-0.284384,0.000000
13.607058,0,-0.284750,0.051041,-0.283767,0.000000
13.609055,0,-0.284750,0.082628,-0.283140,0.000000
13.611057,0,-0.284750,0.019913,-0.282500,0.000000
13.613054,0,-0.284750,0.029526,-0.281851,0.000000
13.615057,0,-0.284366,0.082628,-0.281189,0.000000
13.617055,0,-0.284366,0.008011,-0.280518,0.000000
13.619058,0,-0.284366,0.035019,-0.279834,0.000000
13.621056,0,-0.284366,0.072100,-0.279140,0.000000
13.623055,0,-0.284366,0.007553,-0.278435,0.000000
13.625056,0,-0.283983,0.024033,-0.277719,0.000000
13.627055,0,-0.283983,0.065691,-0.276992,0.000000
13.629056,0,-0.283599,0.088121,-0.276254,0.000000
13.631057,0,-0.283983,-0.037766,-0.275505,0.000000
13.633057,0,-0.283599,0.008926,-0.274745,0.000000
13.635057,0,-0.283599,-0.000229,-0.273974,0.000000
13.637056,0,-0.283599,0.071642,-0.273193,0.000000
13.639056,0,-0.283599,0.040512,-0.272401,0.000000
13.641057,0,-0.283599,0.025406,-0.271598,0.000000
13.643057,0,-0.283216,0.035477,-0.270784,0.000000
13.645059,0,-0.283216,0.015793,-0.269959,0.000000
13.647057,0,-0.282832,0.095446,-0.269125,0.000000
13.649057,0,-0.282832,0.047379,-0.268279,0.000000
13.651057,0,-0.282832,0.068895,-0.267423,0.000000
13.653056,0,-0.282832,0.012131,-0.266557,0.000000
13.655057,0,-0.282449,0.072100,-0.265680,0.000000
13.657055,0,-0.282449,0.102312,-0.264793,0.000000
13.659058,0,-0.282065,0.064318,-0.263894,0.000000
13.661056,0,-0.282065,0.047836,-0.262987,0.000000
13.663057,0,-0.281682,0.084459,-0.262067,0.000000
13.665057,0,-0.281682,0.100939,-0.261138,0.000000
13.667058,0,-0.281298,0.149919,-0.260198,0.000000
13.669057,0,-0.281298,0.074846,-0.259249,0.000000
13.671058,0,-0.281298,0.089495,-0.258289,0.000000
13.673059,0,-0.280915,0.042801,-0.257319,0.000000
13.675057,0,-0.280531,0.140764,-0.256339,0.000000
13.677057,0,-0.280531,0.094988,-0.255349,0.000000
13.679058,0,-0.280148,0.146715,-0.254348,0.000000
13.681058,0,-0.280148,0.126573,-0.253338,0.000000
13.683058,0,-0.279764,0.192035,-0.252318,0.000000
13.685057,0,-0.279381,0.103685,-0.251288,0.000000
13.687057,0,-0.279381,0.145342,-0.250248,0.000000
13.689057,0,-0.278997,0.156786,-0.249198,0.000000
13.691057,0,-0.278614,0.151293,-0.248138,0.000000
13.693057,0,-0.278614,0.125658,-0.247069,0.000000
13.695058,0,-0.278230,0.153582,-0.245989,0.000000
13.697058,0,-0.277847,0.176014,-0.244900,0.000000
13.699058,0,-0.277463,0.173265,-0.243801,0.000000
13.701056,0,-0.277463,0.098650,-0.242694,0.000000
13.703058,0,-0.277080,0.132524,-0.241575,0.000000
13.705058,0,-0.276696,0.154955,-0.240448,0.000000
13.707058,0,-0.276313,0.222248,-0.239311,0.000000
13.709058,0,-0.275929,0.203480,-0.238165,0.000000
13.711058,0,-0.275546,0.160448,-0.237009,0.000000
13.713056,0,-0.275162,0.189747,-0.235846,0.000000
13.715056,0,-0.274779,0.215381,-0.234671,0.000000
13.717055,0,-0.274395,0.229572,-0.233488,0.000000
13.719057,0,-0.274012,0.204853,-0.232295,0.000000
13.721057,0,-0.273628,0.263447,-0.231093,0.000000
13.723054,0,-0.273245,0.183796,-0.229884,0.000000
13.725055,0,-0.273245,0.181049,-0.228664,0.000000
13.727057,0,-0.272478,0.190204,-0.227434,0.000000
13.729055,0,-0.272094,0.193866,-0.226196,0.000000
13.731056,0,-0.271711,0.230488,-0.224949,0.000000
13.733056,0,-0.271327,0.243305,-0.223693,0.000000
13.735058,0,-0.270944,0.127947,-0.222428,0.000000
13.737058,0,-0.270560,0.184253,-0.221155,0.000000
13.739057,0,-0.270177,0.258411,-0.219874,0.000000
13.741057,0,-0.269793,0.227741,-0.218582,0.000000
13.743058,0,-0.269026,0.243763,-0.217283,0.000000
13.745058,0,-0.268642,0.258411,-0.215975,0.000000
13.747058,0,-0.268259,0.252460,-0.214659,0.000000
13.749059,0,-0.267875,0.255665,-0.213334,0.000000
13.751058,0,-0.267108,0.229572,-0.212001,0.000000
13.753057,0,-0.266725,0.237354,-0.210660,0.000000
13.755056,0,-0.266341,0.253834,-0.209311,0.000000
13.757058,0,-0.265574,0.268940,-0.207952,0.000000
13.759058,0,-0.265191,0.340810,-0.206586,0.000000
13.761065,0,-0.264424,0.275348,-0.205207,0.000000
13.763058,0,-0.264040,0.257953,-0.203829,0.000000
13.765059,0,-0.263273,0.279926,-0.202438,0.000000
13.767067,0,-0.262890,0.300069,-0.201034,0.000000
13.769058,0,-0.262123,0.312429,-0.199634,0.000000
13.771058,0,-0.261739,0.328451,-0.198220,0.000000
13.773057,0,-0.260972,0.326620,-0.196799,0.000000
13.775057,0,-0.260205,0.365987,-0.195369,0.000000
13.777056,0,-0.259822,0.268940,-0.193932,0.000000
13.779055,0,-0.259438,0.253376,-0.192488,0.000000
13.781054,0,-0.258671,0.342184,-0.191036,0.000000
13.783057,0,-0.257904,0.324789,-0.189574,0.000000
13.785054,0,-0.257137,0.370107,-0.188108,0.000000
13.787057,0,-0.256370,0.366903,-0.186631,0.000000
13.789055,0,-0.255603,0.372854,-0.185150,0.000000
13.791054,0,-0.254836,0.410850,-0.183662,0.000000
13.793054,0,-0.254069,0.420005,-0.182165,0.000000
13.795056,0,-0.252919,0.403524,-0.180659,0.000000
13.797057,0,-0.252152,0.496452,-0.179147,0.000000
13.799057,0,-0.251001,0.473564,-0.177629,0.000000
13.801056,0,-0.250234,0.535821,-0.176105,0.000000
13.803057,0,-0.249084,0.582971,-0.174572,0.000000
13.805058,0,-0.247933,0.549554,-0.173032,0.000000
13.807056,0,-0.246783,0.577020,-0.171488,0.000000
13.809057,0,-0.245632,0.530328,-0.169934,0.000000
13.811058,0,-0.244482,0.593957,-0.168375,0.000000
13.813057,0,-0.243331,0.617761,-0.166810,0.000000
13.815062,0,-0.241797,0.615472,-0.165234,0.000000
13.817058,0,-0.240647,0.639276,-0.163658,0.000000
13.819057,0,-0.239496,0.609521,-0.162073,0.000000
13.821057,0,-0.238346,0.609979,-0.160481,0.000000
13.823057,0,-0.236812,0.638818,-0.158883,0.000000
13.825058,0,-0.235278,0.676357,-0.157278,0.000000
13.827058,0,-0.234128,0.617761,-0.155668,0.000000
13.829058,0,-0.232594,0.745937,-0.154051,0.000000
13.831057,0,-0.231443,0.685970,-0.152430,0.000000
13.833057,0,-0.229909,0.739986,-0.150800,0.000000
13.835057,0,-0.228375,0.701534,-0.149166,0.000000
13.837057,0,-0.226841,0.724422,-0.147526,0.000000
13.839057,0,-0.225691,0.748683,-0.145880,0.000000
13.841057,0,-0.224157,0.774778,-0.144228,0.000000
13.843058,0,-0.222623,0.798581,-0.142569,0.000000
13.845057,0,-0.221089,0.812314,-0.140906,0.000000
13.847057,0,-0.219554,0.720760,-0.139238,0.000000
13.849058,0,-0.218020,0.742732,-0.137563,0.000000
13.851065,0,-0.216486,0.752803,-0.135878,0.000000
13.853060,0,-0.214952,0.810483,-0.134197,0.000000
13.855057,0,-0.213418,0.785306,-0.132509,0.000000
13.857056,0,-0.211501,0.828794,-0.130814,0.000000
13.859057,0,-0.209967,0.888305,-0.129112,0.000000
13.861057,0,-0.208049,0.919433,-0.127407,0.000000
13.863057,0,-0.206515,0.866788,-0.125696,0.000000
13.865057,0,-0.204598,0.908904,-0.123981,0.000000
13.867164,0,-0.203064,0.832914,-0.122168,0.000000
13.869035,0,-0.201146,0.842069,-0.120554,0.000000
13.871057,0,-0.199229,0.852140,-0.118805,0.000000
13.873054,0,-0.197695,0.900664,-0.117073,0.000000
13.875057,0,-0.195777,0.858548,-0.115330,0.000000
13.877054,0,-0.193860,0.880065,-0.113589,0.000000
13.879058,0,-0.192326,0.869992,-0.111838,0.000000
13.881055,0,-0.190408,0.894713,-0.110088,0.000000
13.883055,0,-0.188491,0.913939,-0.108331,0.000000
13.885056,0,-0.186573,0.900664,-0.106569,0.000000
13.887057,0,-0.184656,0.920348,-0.104802,0.000000
13.889057,0,-0.182738,0.918517,-0.103032,0.000000
13.891058,0,-0.180821,0.932708,-0.101258,0.000000
13.893057,0,-0.178904,0.965667,-0.099481,0.000000
13.895058,0,-0.176986,0.990844,-0.097699,0.000000
13.897058,0,-0.175069,0.964751,-0.095914,0.000000
13.899057,0,-0.173151,0.944152,-0.094125,0.000000
13.901057,0,-0.171233,0.945983,-0.092332,0.000000
13.903057,0,-0.169315,0.953765,-0.090536,0.000000
13.905057,0,-0.167398,0.983520,-0.088736,0.000000
13.907058,0,-0.165097,0.960631,-0.086932,0.000000
13.909057,0,-0.163179,1.054017,-0.085126,0.000000
13.911057,0,-0.161262,0.962920,-0.083316,0.000000
13.913057,0,-0.159345,1.041657,-0.081502,0.000000
13.915057,0,-0.157427,1.064088,-0.079685,0.000000
13.917059,0,-0.155126,1.036622,-0.077864,0.000000
13.919057,0,-0.153592,0.980773,-0.076043,0.000000
13.921058,0,-0.151291,0.998170,-0.074216,0.000000
13.923057,0,-0.149374,0.987639,-0.072389,0.000000
13.925056,0,-0.147073,1.027467,-0.070557,0.000000
13.927057,0,-0.145155,1.043946,-0.068722,0.000000
13.929057,0,-0.143238,1.031587,-0.066885,0.000000
13.931057,0,-0.140937,1.110780,-0.065046,0.000000
13.933057,0,-0.139019,1.018311,-0.063204,0.000000
13.935058,0,-0.136718,0.987182,-0.061358,0.000000
13.937057,0,-0.134801,1.095673,-0.059512,0.000000
13.939057,0,-0.132883,1.056764,-0.057662,0.000000
13.941065,0,-0.130582,1.048524,-0.055804,0.000000
13.943057,0,-0.128281,1.057679,-0.053957,0.000000
13.945057,0,-0.126364,1.010072,-0.052101,0.000000
13.947057,0,-0.124446,1.063630,-0.050243,0.000000
13.949058,0,-0.122145,1.026551,-0.048383,0.000000
13.951056,0,-0.120227,1.047150,-0.046522,0.000000
13.953059,0,-0.117926,1.067292,-0.044656,0.000000
13.955056,0,-0.116009,1.074616,-0.042793,0.000000
13.957056,0,-0.114091,1.111237,-0.040926,0.000000
13.959057,0,-0.111790,1.102540,-0.039057,0.000000
13.961060,0,-0.109873,1.060426,-0.037184,0.000000
13.963058,0,-0.107572,1.019227,-0.035315,0.000000
13.965057,0,-0.105271,1.054932,-0.033442,0.000000
13.967057,0,-0.103353,1.072327,-0.031568,0.000000
13.969057,0,-0.101052,1.101624,-0.029692,0.000000
13.971058,0,-0.099135,1.124057,-0.027815,0.000000
13.973057,0,-0.097218,1.047150,-0.025938,0.000000
13.975057,0,-0.094917,1.042573,-0.024060,0.000000
13.977057,0,-0.094150,1.051728,-0.022179,0.000000
13.979057,0,-0.091082,1.032044,-0.020299,0.000000
13.981064,0,-0.088781,0.963836,-0.018412,0.000000
13.983058,0,-0.086863,0.996796,-0.016535,0.000000
13.985057,0,-0.084562,1.065003,-0.014654,0.000000
13.987057,0,-0.082645,1.065003,-0.012771,0.000000
13.989057,0,-0.080727,1.065461,-0.010887,0.000000
13.991057,0,-0.078426,0.997254,-0.009002,0.000000
13.993057,0,-0.076509,1.051728,-0.007118,0.000000
13.995056,0,-0.074208,1.061341,-0.005235,0.000000
13.997057,0,-0.072290,1.061341,-0.003349,0.000000
13.999057,0,-0.069989,1.059510,-0.001464,0.000000
14.001057,0,-0.068071,1.074616,0.000421,0.000000
14.003057,0,-0.066154,1.026093,0.002306,0.000000
14.005057,0,-0.064236,1.018311,0.004191,0.000000
14.007057,0,-0.061935,1.023347,0.006075,0.000000
14.009056,0,-0.060018,0.942779,0.007959,0.000000
14.011057,0,-0.058100,0.985808,0.009844,0.000000
14.013056,0,-0.055799,0.976195,0.011726,0.000000
14.015057,0,-0.054265,1.040284,0.013610,0.000000
14.017055,0,-0.051964,1.034333,0.015491,0.000000
14.019057,0,-0.050047,0.964293,0.017375,0.000000
14.021054,0,-0.048129,0.936828,0.019253,0.000000
14.023057,0,-0.045828,1.061341,0.021136,0.000000
14.025057,0,-0.043911,1.010529,0.023016,0.000000
14.027057,0,-0.041993,0.972991,0.024894,0.000000
14.029055,0,-0.040076,0.977111,0.026770,0.000000
14.031057,0,-0.038159,0.979400,0.028649,0.000000
14.033058,0,-0.035858,0.988555,0.030525,0.000000
14.035057,0,-0.033940,0.992675,0.032399,0.000000
14.037055,0,-0.032023,0.989013,0.034269,0.000000
14.039058,0,-0.030105,0.941405,0.036144,0.000000
14.041057,0,-0.028188,0.941863,0.038013,0.000000
14.043057,0,-0.026270,0.913482,0.039882,0.000000
14.045056,0,-0.024352,0.962462,0.041748,0.000000
14.047056,0,-0.022434,0.944152,0.043613,0.000000
14.049058,0,-0.020517,1.009614,0.045478,0.000000
14.051058,0,-0.018600,0.972991,0.047340,0.000000
14.053057,0,-0.016682,0.903411,0.049198,0.000000
14.055057,0,-0.014765,0.939116,0.051056,0.000000
14.057057,0,-0.012847,0.971618,0.052913,0.000000
14.059057,0,-0.010546,0.974364,0.054766,0.000000
14.061056,0,-0.009012,0.973907,0.056617,0.000000
14.063057,0,-0.006711,0.929961,0.058467,0.000000
14.065055,0,-0.004794,1.001832,0.060312,0.000000
14.067058,0,-0.002876,0.941405,0.062159,0.000000
14.069058,0,-0.000959,0.966125,0.064001,0.000000
14.071057,0,0.000575,0.907531,0.065840,0.000000
14.073057,0,0.002493,0.957427,0.067677,0.000000
14.075057,0,0.004410,0.901580,0.069511,0.000000
14.077056,0,0.006328,0.962462,0.071341,0.000000
14.079057,0,0.008245,0.886931,0.073170,0.000000
14.081056,0,0.010163,0.921264,0.074995,0.000000
14.083057,0,0.011697,0.922637,0.076819,0.000000
14.085057,0,0.013998,0.868619,0.078639,0.000000
14.087057,0,0.015532,0.874570,0.080455,0.000000
14.089057,0,0.017449,0.971618,0.082268,0.000000
14.091057,0,0.019367,0.933166,0.084078,0.000000
14.093057,0,0.021284,0.904326,0.085885,0.000000
14.095057,0,0.023201,0.962462,0.087688,0.000000
14.097057,0,0.024735,0.937285,0.089488,0.000000
14.099057,0,0.026653,0.846646,0.091284,0.000000
